batch,episode_start,epsilon,mean,std,min,max,p25,p50,p75
29032,1.48644e+07,0.705684,-4.74775,0.262243,-5.54823,-2.87608,-4.9231,-4.77859,-4.60514
29033,1.48649e+07,0.705674,-4.75403,0.233876,-5.51221,-3.6891,-4.91136,-4.76229,-4.62665
29034,1.48654e+07,0.705664,-4.76069,0.231579,-5.64469,-3.91479,-4.91507,-4.78371,-4.6096
29035,1.48659e+07,0.705654,-4.75559,0.239502,-5.50733,-3.8977,-4.91552,-4.77003,-4.59492
29036,1.48664e+07,0.705644,-4.77819,0.207352,-5.44352,-3.80555,-4.91345,-4.79691,-4.64742
29037,1.48669e+07,0.705634,-4.75635,0.253258,-5.68254,-3.54171,-4.92033,-4.7735,-4.6148
29038,1.48675e+07,0.705624,-4.76908,0.245814,-5.71693,-3.8178,-4.92862,-4.7982,-4.6289
29039,1.4868e+07,0.705613,-4.74807,0.247838,-5.41732,-3.8336,-4.9223,-4.76741,-4.62115
29040,1.48685e+07,0.705603,-4.76962,0.246216,-5.5464,-3.70666,-4.93545,-4.7751,-4.62099
29041,1.4869e+07,0.705593,-4.77835,0.241972,-5.71001,-3.64831,-4.93969,-4.78313,-4.63544
29042,1.48695e+07,0.705583,-4.75595,0.252852,-5.48352,-3.84283,-4.91611,-4.78661,-4.62343
29043,1.487e+07,0.705573,-4.76622,0.241788,-5.34795,-3.93234,-4.94425,-4.79124,-4.61898
29044,1.48705e+07,0.705563,-4.76183,0.247247,-5.68742,-3.83288,-4.92643,-4.77607,-4.60673
29045,1.4871e+07,0.705553,-4.73051,0.253541,-5.44017,-3.61305,-4.90723,-4.75651,-4.58555
29046,1.48716e+07,0.705543,-4.76748,0.24224,-5.43436,-3.47835,-4.93343,-4.78028,-4.62327
29047,1.48721e+07,0.705532,-4.77005,0.236939,-5.39377,-3.93582,-4.93918,-4.77464,-4.6315
29048,1.48726e+07,0.705522,-4.7708,0.229101,-5.55739,-3.20558,-4.92986,-4.78634,-4.62941
29049,1.48731e+07,0.705512,-4.77677,0.230961,-5.3559,-3.80768,-4.94,-4.79142,-4.63182
29050,1.48736e+07,0.705502,-4.76179,0.235349,-5.52808,-3.97244,-4.92806,-4.77033,-4.6168
29051,1.48741e+07,0.705492,-4.74807,0.234276,-5.5464,-4.09062,-4.90995,-4.76024,-4.59291
29052,1.48746e+07,0.705482,-4.76,0.243395,-5.80933,-4.08442,-4.91927,-4.77051,-4.59346
29053,1.48751e+07,0.705472,-4.75066,0.246673,-5.54151,-3.89218,-4.92413,-4.767,-4.59793
29054,1.48756e+07,0.705461,-4.75317,0.236008,-5.21948,-3.6239,-4.93162,-4.78193,-4.60167
29055,1.48762e+07,0.705451,-4.79189,0.234187,-5.76617,-3.72798,-4.94424,-4.81022,-4.65952
29056,1.48767e+07,0.705441,-4.77755,0.235488,-5.47375,-3.81481,-4.93587,-4.80304,-4.63825
29057,1.48772e+07,0.705431,-4.75103,0.256506,-5.83578,-3.83802,-4.9194,-4.76993,-4.60678
29058,1.48777e+07,0.705421,-4.74549,0.252746,-5.50733,-3.73917,-4.91887,-4.77577,-4.61703
29059,1.48782e+07,0.705411,-4.78394,0.241505,-5.79548,-3.85473,-4.92989,-4.80039,-4.652
29060,1.48787e+07,0.705401,-4.76279,0.237372,-5.48287,-3.85108,-4.92955,-4.78068,-4.62759
29061,1.48792e+07,0.70539,-4.76456,0.240804,-5.41209,-3.87547,-4.93606,-4.79726,-4.62621
29062,1.48797e+07,0.70538,-4.76057,0.248303,-5.60256,-3.62925,-4.92872,-4.78698,-4.59917
29063,1.48803e+07,0.70537,-4.74526,0.238314,-5.23626,-3.58713,-4.91307,-4.78052,-4.61624
29064,1.48808e+07,0.70536,-4.76184,0.255667,-5.60795,-3.69017,-4.92692,-4.78856,-4.62204
29065,1.48813e+07,0.70535,-4.75479,0.240312,-5.37481,-3.92183,-4.92265,-4.77555,-4.59502
29066,1.48818e+07,0.70534,-4.77358,0.243819,-5.52198,-3.83185,-4.92891,-4.79996,-4.63718
29067,1.48823e+07,0.70533,-4.75363,0.243495,-5.39988,-3.82372,-4.9231,-4.78592,-4.61255
29068,1.48828e+07,0.705319,-4.74949,0.252609,-5.28083,-3.56907,-4.92677,-4.79194,-4.62618
29069,1.48833e+07,0.705309,-4.79042,0.226724,-5.57326,-4.02722,-4.93824,-4.80331,-4.65654
29070,1.48838e+07,0.705299,-4.7791,0.241291,-5.59035,-3.79023,-4.93711,-4.79971,-4.64221
29071,1.48844e+07,0.705289,-4.73506,0.258211,-5.49794,-3.77622,-4.91383,-4.76894,-4.58096
29072,1.48849e+07,0.705279,-4.74153,0.241598,-5.30464,-3.72491,-4.90724,-4.76644,-4.60248
29073,1.48854e+07,0.705269,-4.73625,0.251833,-5.32695,-3.132,-4.90517,-4.75679,-4.61244
29074,1.48859e+07,0.705259,-4.75662,0.232777,-5.63675,-3.70187,-4.9056,-4.78077,-4.61763
29075,1.48864e+07,0.705249,-4.75917,0.249036,-5.46093,-3.62416,-4.92454,-4.77571,-4.62129
29076,1.48869e+07,0.705238,-4.75377,0.239765,-5.53541,-3.88759,-4.9202,-4.77428,-4.59714
29077,1.48874e+07,0.705228,-4.75564,0.256265,-6.09035,-3.88909,-4.91168,-4.75907,-4.60213
29078,1.48879e+07,0.705218,-4.75394,0.235333,-5.28417,-3.73293,-4.91006,-4.77758,-4.62665
29079,1.48884e+07,0.705208,-4.74321,0.27347,-5.64164,-3.6725,-4.92761,-4.77865,-4.57765
29080,1.4889e+07,0.705198,-4.75405,0.243793,-5.64864,-3.36533,-4.91736,-4.76805,-4.61295
29081,1.48895e+07,0.705188,-4.75771,0.250327,-5.67521,-3.83326,-4.9214,-4.75955,-4.61026
29082,1.489e+07,0.705178,-4.78005,0.243597,-5.76068,-3.54224,-4.93481,-4.8027,-4.64286
29083,1.48905e+07,0.705167,-4.74369,0.242771,-5.32418,-3.73995,-4.91913,-4.76009,-4.60034
29084,1.4891e+07,0.705157,-4.76152,0.250022,-5.65048,-3.9641,-4.92244,-4.79675,-4.61021
29085,1.48915e+07,0.705147,-4.75721,0.252885,-5.47802,-3.71439,-4.9279,-4.78984,-4.60688
29086,1.4892e+07,0.705137,-4.74805,0.249757,-5.59544,-3.67881,-4.90355,-4.79564,-4.63862
29087,1.48925e+07,0.705127,-4.75503,0.248605,-5.62821,-3.48751,-4.91504,-4.79542,-4.63303
29088,1.48931e+07,0.705117,-4.74073,0.247353,-5.37113,-3.82967,-4.91306,-4.77379,-4.58958
29089,1.48936e+07,0.705107,-4.75559,0.244993,-5.65934,-3.7538,-4.92277,-4.76769,-4.61105
29090,1.48941e+07,0.705096,-4.7401,0.270356,-5.50244,-3.5492,-4.91758,-4.76158,-4.57973
29091,1.48946e+07,0.705086,-4.76014,0.239348,-5.32807,-3.94358,-4.91934,-4.7813,-4.60447
29092,1.48951e+07,0.705076,-4.75013,0.247012,-5.69292,-3.63447,-4.91213,-4.78029,-4.60773
29093,1.48956e+07,0.705066,-4.78416,0.233835,-5.70452,-3.74942,-4.93715,-4.80129,-4.63428
29094,1.48961e+07,0.705056,-4.77422,0.245705,-5.61951,-3.95672,-4.92735,-4.78997,-4.64198
29095,1.48966e+07,0.705046,-4.76156,0.250161,-5.58852,-3.88312,-4.92693,-4.78942,-4.61901
29096,1.48972e+07,0.705036,-4.75504,0.249714,-5.57998,-3.87259,-4.91773,-4.77501,-4.60804
29097,1.48977e+07,0.705025,-4.75403,0.245662,-5.70024,-3.76674,-4.90549,-4.7674,-4.6044
29098,1.48982e+07,0.705015,-4.76323,0.248167,-5.58571,-3.60509,-4.93629,-4.79334,-4.61952
29099,1.48987e+07,0.705005,-4.75415,0.244618,-5.36813,-3.4447,-4.91934,-4.78362,-4.61383
29100,1.48992e+07,0.704995,-4.73546,0.247019,-5.52076,-3.57172,-4.88572,-4.75798,-4.59462
29101,1.48997e+07,0.704985,-4.75515,0.241861,-5.51893,-3.33327,-4.91167,-4.77802,-4.60284
29102,1.49002e+07,0.704975,-4.75675,0.230793,-5.46825,-3.98289,-4.90468,-4.7699,-4.61186
29103,1.49007e+07,0.704965,-4.75408,0.246166,-5.41514,-3.77295,-4.92351,-4.77943,-4.59861
29104,1.49012e+07,0.704955,-4.77213,0.233576,-5.39774,-3.72334,-4.9341,-4.78374,-4.6298
29105,1.49018e+07,0.704944,-4.74879,0.257369,-5.53114,-3.84738,-4.93215,-4.78253,-4.58251
29106,1.49023e+07,0.704934,-4.754,0.252665,-5.38062,-3.50754,-4.92204,-4.78862,-4.61846
29107,1.49028e+07,0.704924,-4.74699,0.238662,-5.34659,-3.84324,-4.9168,-4.75957,-4.59896
29108,1.49033e+07,0.704914,-4.74582,0.240412,-5.40747,-3.89952,-4.91584,-4.75275,-4.60418
29109,1.49038e+07,0.704904,-4.73768,0.270224,-5.85653,-3.29358,-4.89647,-4.76081,-4.58705
29110,1.49043e+07,0.704894,-4.76723,0.243103,-5.65396,-3.76504,-4.93764,-4.78217,-4.62533
29111,1.49048e+07,0.704884,-4.77693,0.229219,-5.58303,-3.9667,-4.93388,-4.78711,-4.6406
29112,1.49053e+07,0.704873,-4.72925,0.261987,-5.5409,-3.60948,-4.9101,-4.75285,-4.58152
29113,1.49059e+07,0.704863,-4.77181,0.242203,-5.40874,-3.60393,-4.92926,-4.8064,-4.63779
29114,1.49064e+07,0.704853,-4.75243,0.235684,-5.67705,-3.95624,-4.89677,-4.7621,-4.61687
29115,1.49069e+07,0.704843,-4.75319,0.241565,-5.42397,-3.94808,-4.90904,-4.76821,-4.59826
29116,1.49074e+07,0.704833,-4.74029,0.25393,-5.36499,-3.83704,-4.91927,-4.77333,-4.59868
29117,1.49079e+07,0.704823,-4.75898,0.254024,-5.55748,-3.56058,-4.92306,-4.7794,-4.61957
29118,1.49084e+07,0.704813,-4.74822,0.227882,-5.57082,-4.10381,-4.90181,-4.76459,-4.61571
29119,1.49089e+07,0.704802,-4.7381,0.244494,-5.35988,-3.06877,-4.91501,-4.75436,-4.60831
29120,1.49094e+07,0.704792,-4.75637,0.249431,-5.36081,-3.87632,-4.93592,-4.76883,-4.60682
29121,1.491e+07,0.704782,-4.75472,0.248924,-5.42208,-3.68314,-4.92051,-4.78904,-4.59989
29122,1.49105e+07,0.704772,-4.75434,0.250138,-5.616,-3.95351,-4.9197,-4.77126,-4.61343
29123,1.4911e+07,0.704762,-4.76279,0.253122,-5.60745,-3.71251,-4.92603,-4.79284,-4.61785
29124,1.49115e+07,0.704752,-4.74312,0.248849,-5.56838,-3.76138,-4.91507,-4.74772,-4.5891
29125,1.4912e+07,0.704742,-4.76719,0.248052,-5.50377,-3.78399,-4.93983,-4.78788,-4.62428
29126,1.49125e+07,0.704732,-4.757,0.262859,-5.54335,-3.47483,-4.93603,-4.78469,-4.6135
29127,1.4913e+07,0.704721,-4.74753,0.24378,-5.4652,-3.83821,-4.92006,-4.78242,-4.60463
29128,1.49135e+07,0.704711,-4.76557,0.239105,-5.41941,-3.77162,-4.91931,-4.7961,-4.63473
29129,1.4914e+07,0.704701,-4.75013,0.239371,-5.86569,-3.92425,-4.91025,-4.77057,-4.61797
29130,1.49146e+07,0.704691,-4.76561,0.267847,-5.76406,-3.72245,-4.94469,-4.78532,-4.63452
29131,1.49151e+07,0.704681,-4.75319,0.246079,-5.54767,-3.95053,-4.92447,-4.77863,-4.60618
29132,1.49156e+07,0.704671,-4.74979,0.233851,-5.36813,-3.86848,-4.91275,-4.78014,-4.60695
29133,1.49161e+07,0.704661,-4.73516,0.245372,-5.32177,-3.76505,-4.90744,-4.75001,-4.57586
29134,1.49166e+07,0.70465,-4.74267,0.263607,-5.47617,-3.45326,-4.91428,-4.77443,-4.60501
29135,1.49171e+07,0.70464,-4.7699,0.23465,-5.44596,-3.54988,-4.9187,-4.79213,-4.6284
29136,1.49176e+07,0.70463,-4.7785,0.241637,-5.73768,-3.85741,-4.93545,-4.79324,-4.63963
29137,1.49181e+07,0.70462,-4.77454,0.246103,-5.43162,-2.72959,-4.93635,-4.78737,-4.64929
29138,1.49187e+07,0.70461,-4.7354,0.251246,-5.2999,-3.91548,-4.90197,-4.77154,-4.58262
29139,1.49192e+07,0.7046,-4.75442,0.248939,-5.62698,-3.55509,-4.91411,-4.78537,-4.61971
29140,1.49197e+07,0.70459,-4.73693,0.25951,-5.50733,-3.5706,-4.90053,-4.75774,-4.59716
29141,1.49202e+07,0.704579,-4.75357,0.238665,-5.81563,-4.02189,-4.90496,-4.76654,-4.61127
29142,1.49207e+07,0.704569,-4.76164,0.241974,-5.41259,-3.70865,-4.93326,-4.79295,-4.62076
29143,1.49212e+07,0.704559,-4.76182,0.236955,-5.32173,-3.8492,-4.91409,-4.78324,-4.61912
29144,1.49217e+07,0.704549,-4.76078,0.2445,-5.40794,-3.5769,-4.92714,-4.77527,-4.60423
29145,1.49222e+07,0.704539,-4.76333,0.239976,-5.31929,-3.67331,-4.91836,-4.79862,-4.63606
29146,1.49228e+07,0.704529,-4.73192,0.235696,-5.44873,-4.02797,-4.88717,-4.76735,-4.57915
29147,1.49233e+07,0.704519,-4.76266,0.245236,-5.66425,-3.8941,-4.92415,-4.79854,-4.61747
29148,1.49238e+07,0.704508,-4.74777,0.243836,-5.61477,-3.99461,-4.91131,-4.76744,-4.60355
29149,1.49243e+07,0.704498,-4.75485,0.246667,-5.6122,-3.70875,-4.91799,-4.76914,-4.60742
29150,1.49248e+07,0.704488,-4.76295,0.251972,-5.85165,-3.87915,-4.92091,-4.78171,-4.62039
29151,1.49253e+07,0.704478,-4.7811,0.234245,-5.38816,-3.8087,-4.93789,-4.80034,-4.63829
29152,1.49258e+07,0.704468,-4.76135,0.225199,-5.46337,-3.88984,-4.90859,-4.77512,-4.63718
29153,1.49263e+07,0.704458,-4.75552,0.261233,-5.64452,-3.721,-4.93709,-4.78351,-4.61332
29154,1.49268e+07,0.704448,-4.74525,0.238938,-5.33702,-3.75213,-4.9007,-4.759,-4.59828
29155,1.49274e+07,0.704438,-4.75183,0.23821,-5.45858,-3.67865,-4.9104,-4.77704,-4.62226
29156,1.49279e+07,0.704427,-4.75325,0.239307,-5.36325,-3.54367,-4.91033,-4.78066,-4.61768
29157,1.49284e+07,0.704417,-4.7566,0.248295,-5.34371,-3.39662,-4.92114,-4.77897,-4.62527
29158,1.49289e+07,0.704407,-4.75842,0.232247,-5.43512,-3.70981,-4.91605,-4.77388,-4.61566
29159,1.49294e+07,0.704397,-4.75139,0.249183,-5.59476,-3.77657,-4.92291,-4.7624,-4.60477
29160,1.49299e+07,0.704387,-4.7493,0.249626,-5.73443,-3.81375,-4.90843,-4.78623,-4.59323
29161,1.49304e+07,0.704377,-4.76023,0.244281,-5.5757,-3.63257,-4.92865,-4.77385,-4.6031
29162,1.49309e+07,0.704367,-4.75245,0.250997,-5.492,-3.62848,-4.93332,-4.78262,-4.59759
29163,1.49315e+07,0.704356,-4.76946,0.233302,-5.40415,-3.84103,-4.9313,-4.77602,-4.64239
29164,1.4932e+07,0.704346,-4.76425,0.245443,-5.53882,-3.68064,-4.92871,-4.7914,-4.62732
29165,1.49325e+07,0.704336,-4.77407,0.242142,-5.55861,-3.80775,-4.93436,-4.79697,-4.63978
29166,1.4933e+07,0.704326,-4.76161,0.246734,-5.44062,-3.93081,-4.92744,-4.78956,-4.61769
29167,1.49335e+07,0.704316,-4.76808,0.251261,-5.46581,-3.80223,-4.94283,-4.7878,-4.62458
29168,1.4934e+07,0.704306,-4.74854,0.259684,-5.53623,-3.67153,-4.91681,-4.77757,-4.61054
29169,1.49345e+07,0.704296,-4.73166,0.259307,-5.39415,-3.55625,-4.89185,-4.75173,-4.59269
29170,1.4935e+07,0.704285,-4.7402,0.256633,-5.42856,-3.45209,-4.91449,-4.76782,-4.59258
29171,1.49356e+07,0.704275,-4.76393,0.248038,-5.39919,-3.94517,-4.93161,-4.78053,-4.62371
29172,1.49361e+07,0.704265,-4.74948,0.234713,-5.34427,-3.84648,-4.90666,-4.77104,-4.61766
29173,1.49366e+07,0.704255,-4.77736,0.238408,-5.459,-3.99194,-4.93678,-4.79154,-4.64322
29174,1.49371e+07,0.704245,-4.761,0.250536,-5.49031,-3.576,-4.93421,-4.79677,-4.61115
29175,1.49376e+07,0.704235,-4.75373,0.267928,-5.7045,-3.62103,-4.9372,-4.78518,-4.58716
29176,1.49381e+07,0.704225,-4.74331,0.250593,-5.6408,-3.57017,-4.9128,-4.76806,-4.61618
29177,1.49386e+07,0.704214,-4.75322,0.249875,-5.56242,-3.66707,-4.91438,-4.77407,-4.6274
29178,1.49391e+07,0.704204,-4.73641,0.253129,-5.38462,-3.85767,-4.91204,-4.76665,-4.5775
29179,1.49396e+07,0.704194,-4.76266,0.247692,-5.48291,-3.52663,-4.90928,-4.78019,-4.61691
29180,1.49402e+07,0.704184,-4.77194,0.24232,-5.45604,-3.74432,-4.93774,-4.79665,-4.62817
29181,1.49407e+07,0.704174,-4.77146,0.264603,-5.48046,-3.74444,-4.94568,-4.78499,-4.61193
29182,1.49412e+07,0.704164,-4.77301,0.247363,-5.59035,-3.63415,-4.93773,-4.79337,-4.62395
29183,1.49417e+07,0.704154,-4.76279,0.242546,-5.38767,-3.58762,-4.94137,-4.80059,-4.60525
29184,1.49422e+07,0.704144,-4.74685,0.246039,-5.44826,-3.77947,-4.91153,-4.76819,-4.60029
29185,1.49427e+07,0.704133,-4.77085,0.253712,-5.63074,-3.72239,-4.92967,-4.78649,-4.61809
29186,1.49432e+07,0.704123,-4.77017,0.243372,-5.89316,-3.89138,-4.91857,-4.78296,-4.63266
29187,1.49437e+07,0.704113,-4.73036,0.253391,-5.47291,-3.39662,-4.89854,-4.74619,-4.56655
29188,1.49443e+07,0.704103,-4.73574,0.257835,-5.36919,-3.86673,-4.91838,-4.75196,-4.57809
29189,1.49448e+07,0.704093,-4.74098,0.24595,-5.39622,-3.73031,-4.90343,-4.75797,-4.59886
29190,1.49453e+07,0.704083,-4.74557,0.259737,-6.26435,-3.72891,-4.90991,-4.74586,-4.6074
29191,1.49458e+07,0.704073,-4.74397,0.262042,-5.50122,-3.17746,-4.91621,-4.76947,-4.5966
29192,1.49463e+07,0.704062,-4.75182,0.256486,-5.69087,-3.46803,-4.92067,-4.78198,-4.58731
29193,1.49468e+07,0.704052,-4.75042,0.250775,-5.45604,-3.8479,-4.91452,-4.76401,-4.60859
29194,1.49473e+07,0.704042,-4.75139,0.240842,-5.38421,-3.84042,-4.91997,-4.77078,-4.60376
29195,1.49478e+07,0.704032,-4.74949,0.251496,-5.41988,-3.82462,-4.92611,-4.76716,-4.60252
29196,1.49484e+07,0.704022,-4.74597,0.240676,-5.35104,-3.53286,-4.91293,-4.76558,-4.59822
29197,1.49489e+07,0.704012,-4.76616,0.25521,-5.76924,-3.54064,-4.93266,-4.79246,-4.62535
29198,1.49494e+07,0.704002,-4.7652,0.253411,-5.46949,-3.40926,-4.93356,-4.80259,-4.63339
29199,1.49499e+07,0.703991,-4.73696,0.245801,-5.3625,-3.26051,-4.89162,-4.75371,-4.59769
29200,1.49504e+07,0.703981,-4.7616,0.25243,-5.58877,-3.28772,-4.92443,-4.78168,-4.62458
29201,1.49509e+07,0.703971,-4.76072,0.237651,-5.44291,-3.76636,-4.93202,-4.77902,-4.6025
29202,1.49514e+07,0.703961,-4.75705,0.245645,-5.55867,-3.98417,-4.90728,-4.76853,-4.61483
29203,1.49519e+07,0.703951,-4.741,0.264622,-5.45859,-3.55798,-4.91578,-4.76309,-4.60168
29204,1.49524e+07,0.703941,-4.74311,0.245047,-5.56349,-3.80389,-4.90991,-4.75988,-4.61136
29205,1.4953e+07,0.703931,-4.76616,0.234241,-5.41012,-3.98301,-4.92088,-4.77867,-4.62552
29206,1.49535e+07,0.70392,-4.7489,0.246063,-5.47256,-3.94989,-4.92017,-4.76645,-4.60023
29207,1.4954e+07,0.70391,-4.77112,0.244705,-5.57021,-3.70141,-4.9394,-4.78563,-4.6147
29208,1.49545e+07,0.7039,-4.75213,0.229965,-5.60256,-3.88953,-4.90359,-4.75543,-4.61588
29209,1.4955e+07,0.70389,-4.75762,0.239092,-5.64408,-3.83488,-4.91038,-4.7683,-4.62042
29210,1.49555e+07,0.70388,-4.75422,0.247897,-5.74934,-3.3817,-4.91558,-4.7703,-4.61543
29211,1.4956e+07,0.70387,-4.7364,0.264032,-5.5368,-3.55844,-4.9157,-4.76461,-4.59971
29212,1.49565e+07,0.70386,-4.75392,0.249679,-5.58303,-3.70766,-4.90804,-4.77956,-4.6064
29213,1.49571e+07,0.70385,-4.76844,0.249161,-5.44994,-3.80537,-4.93528,-4.79109,-4.61623
29214,1.49576e+07,0.703839,-4.76967,0.220267,-5.50244,-3.86989,-4.91867,-4.79441,-4.64316
29215,1.49581e+07,0.703829,-4.77225,0.209462,-5.48291,-4.05556,-4.91831,-4.79238,-4.62844
29216,1.49586e+07,0.703819,-4.75652,0.254947,-5.45725,-3.62851,-4.92993,-4.78371,-4.61377
29217,1.49591e+07,0.703809,-4.75666,0.248943,-5.61221,-3.84364,-4.92005,-4.78063,-4.61794
29218,1.49596e+07,0.703799,-4.76052,0.244351,-5.55376,-3.92528,-4.922,-4.77614,-4.60602
29219,1.49601e+07,0.703789,-4.74881,0.251449,-5.34213,-3.60204,-4.92873,-4.77332,-4.61887
29220,1.49606e+07,0.703779,-4.74887,0.238706,-5.36158,-3.8738,-4.91328,-4.76757,-4.61186
29221,1.49612e+07,0.703768,-4.77058,0.235677,-5.36813,-3.91955,-4.92848,-4.80084,-4.62052
29222,1.49617e+07,0.703758,-4.76443,0.252506,-5.69133,-3.66855,-4.93457,-4.78283,-4.60524
29223,1.49622e+07,0.703748,-4.75939,0.255479,-5.66361,-3.69294,-4.92024,-4.79044,-4.61092
29224,1.49627e+07,0.703738,-4.75709,0.246764,-5.42985,-4.02738,-4.91524,-4.78282,-4.59282
29225,1.49632e+07,0.703728,-4.75581,0.259601,-5.28266,-2.55622,-4.92422,-4.78978,-4.62391
29226,1.49637e+07,0.703718,-4.76007,0.257205,-5.56358,-3.31505,-4.92759,-4.79452,-4.61994
29227,1.49642e+07,0.703708,-4.77756,0.230953,-5.59793,-3.74896,-4.93275,-4.80863,-4.64006
29228,1.49647e+07,0.703697,-4.73797,0.251302,-5.4106,-3.17054,-4.91204,-4.77895,-4.60062
29229,1.49652e+07,0.703687,-4.74995,0.260578,-5.39194,-3.6308,-4.92602,-4.76729,-4.58773
29230,1.49658e+07,0.703677,-4.75401,0.225891,-5.37817,-3.83031,-4.9099,-4.76521,-4.62154
29231,1.49663e+07,0.703667,-4.76899,0.229154,-5.4153,-3.93839,-4.9305,-4.77532,-4.63517
29232,1.49668e+07,0.703657,-4.77657,0.254107,-5.5,-3.53069,-4.94909,-4.79075,-4.64062
29233,1.49673e+07,0.703647,-4.74423,0.251082,-5.72711,-3.63991,-4.90831,-4.76638,-4.61079
29234,1.49678e+07,0.703637,-4.7609,0.258379,-5.59685,-3.56698,-4.93104,-4.7781,-4.61811
29235,1.49683e+07,0.703627,-4.7557,0.234596,-5.29731,-3.63324,-4.91827,-4.77243,-4.60647
29236,1.49688e+07,0.703616,-4.75095,0.236678,-5.33969,-3.92009,-4.91993,-4.77772,-4.58918
29237,1.49693e+07,0.703606,-4.77251,0.246708,-5.50166,-3.686,-4.93259,-4.79009,-4.6319
29238,1.49699e+07,0.703596,-4.76898,0.262371,-5.64652,-3.54164,-4.93467,-4.79239,-4.63156
29239,1.49704e+07,0.703586,-4.77702,0.250667,-5.63858,-3.80997,-4.94099,-4.77849,-4.62346
29240,1.49709e+07,0.703576,-4.76644,0.261036,-5.84893,-3.8805,-4.95508,-4.78371,-4.60689
29241,1.49714e+07,0.703566,-4.75818,0.25259,-5.48901,-3.65213,-4.92592,-4.78009,-4.63373
29242,1.49719e+07,0.703556,-4.75166,0.24857,-5.54029,-3.27847,-4.91956,-4.77559,-4.59977
29243,1.49724e+07,0.703545,-4.75372,0.254647,-5.60751,-3.59533,-4.9299,-4.77192,-4.60776
29244,1.49729e+07,0.703535,-4.76261,0.239605,-5.49774,-3.65817,-4.94564,-4.77755,-4.61125
29245,1.49734e+07,0.703525,-4.77092,0.25286,-5.78327,-3.45271,-4.94092,-4.79485,-4.6307
29246,1.4974e+07,0.703515,-4.75846,0.241862,-5.52198,-3.73195,-4.90668,-4.78106,-4.60345
29247,1.49745e+07,0.703505,-4.75734,0.259877,-5.37069,-3.36265,-4.93409,-4.78697,-4.62366
29248,1.4975e+07,0.703495,-4.74919,0.253931,-5.61538,-3.36513,-4.917,-4.76136,-4.61267
29249,1.49755e+07,0.703485,-4.77482,0.242957,-5.59402,-3.49362,-4.93579,-4.77781,-4.63375
29250,1.4976e+07,0.703474,-4.73756,0.259769,-5.35959,-3.74125,-4.91749,-4.76357,-4.59098
29251,1.49765e+07,0.703464,-4.74727,0.245154,-5.41819,-3.83511,-4.91402,-4.77152,-4.60028
29252,1.4977e+07,0.703454,-4.76784,0.22493,-5.38889,-3.9448,-4.92438,-4.78816,-4.63015
29253,1.49775e+07,0.703444,-4.74955,0.225031,-5.22405,-3.66664,-4.91078,-4.76987,-4.62632
29254,1.4978e+07,0.703434,-4.7461,0.242508,-5.54151,-3.71761,-4.89221,-4.77962,-4.61096
29255,1.49786e+07,0.703424,-4.75977,0.263521,-5.55348,-3.37164,-4.93538,-4.7758,-4.62624
29256,1.49791e+07,0.703414,-4.76172,0.23064,-5.37302,-3.80272,-4.9129,-4.78208,-4.62347
29257,1.49796e+07,0.703403,-4.76002,0.241194,-5.42484,-3.47598,-4.92872,-4.79034,-4.61885
29258,1.49801e+07,0.703393,-4.76037,0.273137,-5.34371,-2.57259,-4.93416,-4.797,-4.61159
29259,1.49806e+07,0.703383,-4.76404,0.232973,-5.37302,-3.51637,-4.91879,-4.78338,-4.62685
29260,1.49811e+07,0.703373,-4.74987,0.253784,-5.84188,-3.84067,-4.92164,-4.75966,-4.61557
29261,1.49816e+07,0.703363,-4.7407,0.256207,-5.66972,-3.60325,-4.91183,-4.76588,-4.58805
29262,1.49821e+07,0.703353,-4.73808,0.259549,-5.469,-3.70887,-4.92323,-4.76855,-4.59304
29263,1.49827e+07,0.703343,-4.75284,0.24692,-5.58181,-3.77499,-4.91387,-4.79128,-4.61615
29264,1.49832e+07,0.703333,-4.74109,0.258204,-5.39034,-3.69222,-4.92229,-4.77473,-4.58655
29265,1.49837e+07,0.703322,-4.7803,0.255491,-5.85165,-3.55576,-4.94888,-4.80645,-4.65486
29266,1.49842e+07,0.703312,-4.76458,0.236178,-5.58176,-3.80327,-4.91576,-4.78469,-4.639
29267,1.49847e+07,0.703302,-4.76486,0.243409,-5.38217,-3.40455,-4.9254,-4.79626,-4.64089
29268,1.49852e+07,0.703292,-4.74302,0.261844,-5.44078,-3.80804,-4.92233,-4.77355,-4.58064
29269,1.49857e+07,0.703282,-4.7669,0.237137,-5.51981,-3.85052,-4.92181,-4.79138,-4.64133
29270,1.49862e+07,0.703272,-4.7657,0.249675,-5.4905,-3.56459,-4.93469,-4.78361,-4.60394
29271,1.49868e+07,0.703262,-4.74832,0.263679,-5.77436,-3.14006,-4.91026,-4.76839,-4.60393
29272,1.49873e+07,0.703251,-4.74802,0.25196,-5.40643,-3.26413,-4.91845,-4.76663,-4.60558
29273,1.49878e+07,0.703241,-4.7521,0.278785,-5.46337,-2.98817,-4.94195,-4.77046,-4.62247
29274,1.49883e+07,0.703231,-4.73637,0.245439,-5.56838,-3.78379,-4.90698,-4.75548,-4.59087
29275,1.49888e+07,0.703221,-4.75878,0.251867,-5.53365,-3.79156,-4.93998,-4.78063,-4.59978
29276,1.49893e+07,0.703211,-4.7656,0.246083,-5.34181,-3.51888,-4.934,-4.78381,-4.63698
